frame,Mass,x,y
2272,1,512.59955,379.05933
2273,0,491.63452,271.62518
2273,1,529.9423,374.18524
2274,0,493.31894,271.41635
2274,1,552.5391,363.43967
2275,0,493.1077,271.04953
2275,1,565.82043,352.4599
2276,0,493.9326,270.5512
2276,1,576.4485,343.2061
2277,0,494.13104,270.085
2277,1,585.6224,331.33652
2278,0,493.9909,270.38498
2278,1,589.1213,324.88397
2279,0,493.92487,270.23022
2279,1,593.6372,312.3918
2280,0,495.6865,270.50348
2280,1,598.87384,300.39575
2281,0,493.71222,271.10812
2281,1,600.84436,285.56525
2282,0,493.104,271.28177
2282,1,601.088,274.0427
2283,0,492.86185,272.00262
2283,1,600.56256,265.80402
2284,0,491.44348,272.00262
2284,1,598.79675,258.4461
2285,0,489.87875,272.36432
2285,1,596.3252,252.97134
2286,0,486.97195,273.08682
2286,1,592.7801,248.00787
2287,0,484.99265,273.75937
2287,1,589.8283,244.00862
2288,0,483.12018,273.9635
2288,1,587.0886,241.947
2289,0,479.60495,274.96753
2289,1,584.3192,240.45116
2290,0,477.35117,276.02655
2290,1,581.1241,240.49167
2291,0,474.05695,277.4763
2291,1,577.6095,241.56522
2292,0,472.2799,277.85052
2292,1,575.415,242.911
2293,0,468.97556,278.33295
2293,1,573.6109,245.55136
2294,0,464.6445,279.15656
2294,1,569.8944,249.02701
2295,0,458.8809,281.43018
2295,1,565.60767,257.35245
2296,0,454.52225,281.52637
2296,1,562.433,264.6709
2297,0,452.01135,280.85876
2297,1,561.0862,267.87292
2298,0,449.1977,282.3583
2298,1,557.42285,276.5929
2299,0,443.79694,282.4576
2299,1,552.99835,286.54718
2300,0,437.74802,282.70816
2300,1,544.80865,302.98477
2301,0,434.6974,282.87692
2301,1,537.2307,315.30508
2302,0,431.23697,283.361
2302,1,528.92505,328.93927
2303,0,428.72925,282.75812
2303,1,519.8355,342.4331
2304,0,427.53223,282.0146
2304,1,512.62146,349.6557
2305,0,423.45715,282.05334
2305,1,500.0342,360.33707
2306,0,421.60193,280.97107
2306,1,484.05905,371.60236
2307,0,421.01968,281.84747
2307,1,466.9924,381.42584
2308,0,420.93802,281.4284
2308,1,436.37543,389.7138
2309,0,420.43375,281.35587
2309,1,414.92117,391.62186
2310,0,421.40298,281.4164
2310,1,405.9568,391.0332
2311,0,421.33173,281.32797
2311,1,385.0703,386.42838
2312,0,421.43274,280.80167
2312,1,365.74948,378.9247
2313,0,420.7211,280.8089
2313,1,349.2764,368.50015
2314,0,420.54425,280.4742
2314,1,328.93253,346.6748
2315,0,419.98547,281.00995
2315,1,318.40616,333.07147
2316,0,420.16202,281.00763
2316,1,315.34692,325.3185
2317,0,417.94986,280.4059
2317,1,307.4033,302.8579
2318,0,416.1996,281.0858
2318,1,303.23685,290.29037
2319,0,415.14725,280.12967
2319,1,302.98352,277.5392
2320,0,413.8846,279.51035
2320,1,303.3208,265.9099
2321,0,412.0982,279.8788
2321,1,303.96848,255.6755
2322,0,411.14984,279.01202
2322,1,305.9212,247.04538
2323,0,412.05316,279.16208
2323,1,308.3137,238.83716
2324,0,411.75146,279.59042
2324,1,309.1101,235.56992
2325,0,411.44473,279.93845
2325,1,310.994,230.57054
2326,0,411.45865,279.72113
2326,1,315.57016,223.63443
2327,0,410.7708,280.46918
2327,1,317.98224,221.09778
2328,0,410.93906,280.47745
2328,1,318.86798,218.7247
2329,0,411.35287,279.84286
2329,1,320.21585,217.78015
2330,0,412.36127,280.95782
2330,1,322.5112,217.01994
2331,0,413.03738,280.78033
2331,1,323.3736,216.94406
2332,0,415.70953,281.3111
2332,1,324.2678,218.16415
2333,0,417.40985,281.91898
2333,1,324.3961,221.97527
2334,0,419.7459,282.23492
2334,1,324.4434,224.57083
2335,0,422.1669,282.16183
2335,1,324.86047,228.97758
2336,0,423.5268,281.9573
2336,1,324.61252,231.74777
2337,0,427.341,282.1889
2337,1,324.29,237.46405
2338,0,428.89957,282.43405
2338,1,324.40195,245.02911
2339,0,433.4164,283.12888
2339,1,324.3784,257.26932
2340,0,436.33575,283.34518
2340,1,325.1573,267.36887
2341,0,438.33286,283.00375
2341,1,326.21707,277.25708
2342,0,441.8756,284.4672
2342,1,329.32748,290.07132
2343,0,444.44907,283.581
2343,1,330.42645,296.628
2344,0,445.3589,282.66425
2344,1,338.86557,318.92706
2345,0,447.0473,282.39032
2345,1,347.9326,332.07858
2346,0,448.53238,282.02063
2346,1,356.31866,346.9752
2347,0,449.33337,281.8991
2347,1,368.7434,361.4117
2348,0,450.10297,282.41824
2348,1,385.02246,373.58902
2349,0,450.3346,282.8048
2349,1,404.2825,383.01437
2350,0,450.58774,282.71634
2350,1,423.90256,390.0507
2351,0,449.1758,282.63803
2351,1,445.11096,392.70883
2352,0,447.74542,282.61124
2352,1,465.07632,390.60132
2353,0,446.21594,282.30927
2353,1,484.64008,384.44897
2354,0,445.64853,282.62985
2354,1,495.5124,379.93192
2355,0,445.6544,282.2505
2355,1,511.9647,369.37134
2356,0,446.0623,282.1928
2356,1,530.6607,350.20407
2357,0,446.71765,282.57822
2357,1,541.79504,335.35254
2358,0,448.01547,282.12476
2358,1,548.6616,317.8952
2359,0,448.22818,282.5961
2359,1,553.62067,302.54083
2360,0,449.4045,281.82635
2360,1,555.2731,296.1641
2361,0,450.46805,281.58255
2361,1,556.6733,281.7973
2362,0,451.46,281.31735
2362,1,559.3269,268.73267
2363,0,453.4403,281.34674
2363,1,559.0479,258.11014
2364,0,456.09222,280.60425
2364,1,557.2923,242.64685
2365,0,458.17343,279.57806
2365,1,556.3394,236.10823
2366,0,459.8947,280.06396
2366,1,554.575,228.17958
2367,0,460.5051,280.54202
2367,1,553.586,226.27441
2368,0,462.97223,279.8243
2368,1,552.10944,219.87637
2369,0,463.08273,279.87372
2369,1,550.80164,216.37495
2370,0,463.62775,278.9784
2370,1,550.55835,213.62297
2371,0,464.45987,279.0427
2371,1,549.4207,211.17653
2372,0,464.45572,278.86206
2372,1,549.28705,209.44814
2373,0,465.00305,278.66797
2373,1,549.73816,209.88399
2374,0,465.2963,278.7566
2374,1,549.6284,210.21992
2375,0,465.55798,279.1108
2375,1,551.3194,212.19057
2376,0,465.1739,279.0746
2376,1,552.6368,215.1952
2377,0,464.70166,279.2678
2377,1,553.914,217.33612
2378,0,464.23068,279.85672
2378,1,556.06445,220.991
2379,0,462.99564,280.18277
2379,1,557.76263,225.78387
2380,0,463.24796,279.77246
2380,1,560.08966,232.51157
2381,0,462.32437,278.83243
2381,1,560.9967,235.81941
2382,0,459.67017,280.37805
2382,1,561.7052,243.64435
2383,0,458.4415,281.3223
2383,1,563.8826,257.19714
2384,0,457.01566,280.81824
2384,1,564.46606,267.8146
2385,0,454.97903,280.96466
2385,1,564.2824,281.3918
2386,0,452.83014,280.36972
2386,1,561.3621,294.46878
2387,0,454.1741,280.15915
2387,1,560.0506,300.60086
2388,0,452.31638,280.7651
2388,1,554.637,316.83435
2389,0,451.82065,281.3365
2389,1,542.4264,340.17346
2390,0,451.97104,281.5153
2390,1,532.9529,353.7697
2391,0,451.87888,281.72122
2391,1,518.97723,366.76443
2392,0,451.74478,281.71234
2392,1,502.57733,378.67896
2393,0,452.6731,281.07693
2393,1,484.3062,385.54257
2394,0,453.61777,281.24307
2394,1,465.0923,390.45264
2395,0,453.96844,280.359
2395,1,443.84424,391.2718
2396,0,454.9049,281.79993
2396,1,432.57834,389.7124
2397,0,455.00085,281.8303
2397,1,413.3719,383.9239
2398,0,454.6026,281.29074
2398,1,386.8475,370.12686
2399,0,452.98865,281.93164
2399,1,372.64734,359.10336
2400,0,451.5918,281.28433
2400,1,359.43097,346.97183
2401,0,451.34833,281.8103
2401,1,353.6156,340.87085
2402,0,449.43842,282.12177
2402,1,345.4303,327.2248
2403,0,445.43027,282.49814
2403,1,338.7291,315.38892
2404,0,444.50964,282.09024
2404,1,332.95932,301.37012
2405,0,439.97137,281.82797
2405,1,327.1909,286.21756
2406,0,437.4094,282.48376
2406,1,323.53525,276.8632
2407,0,434.27603,282.49908
2407,1,320.78445,269.5007
2408,0,430.87546,281.89554
2408,1,318.11237,262.4351
2409,0,426.60587,281.10434
2409,1,316.88165,256.4053
2410,0,423.86154,282.1233
2410,1,315.51428,251.63437
2411,0,421.7123,280.16125
2411,1,312.86584,248.24367
2412,0,420.2319,280.7669
2412,1,312.0598,246.87744
2413,0,417.73743,280.46527
2413,1,310.34326,244.1929
2414,0,414.73795,280.44687
2414,1,307.00314,243.7481
2415,0,413.2593,279.78226
2415,1,305.27554,245.17546
2416,0,410.5484,279.54623
2416,1,302.6071,246.03363
2417,0,408.7076,278.78146
2417,1,300.07233,249.07191
2418,0,407.14175,278.9138
2418,1,297.48508,253.73914
2419,0,406.83994,278.70358
2419,1,296.48068,256.35367
2420,0,406.85983,278.95227
2420,1,295.12085,261.72928
2421,0,407.3885,278.69238
2421,1,292.98846,272.929
2422,0,406.76065,278.52335
2422,1,293.3706,282.49582
2423,0,405.93887,278.82233
2423,1,292.56424,291.57993
2424,0,404.66025,278.7048
2424,1,294.74988,301.94464
2425,0,405.2477,278.0923
2425,1,296.43402,308.3523
2426,0,404.06827,278.29825
2426,1,300.6759,320.10284
2427,0,404.20572,278.7794
2427,1,306.6365,331.71564
2428,0,404.95917,278.85574
2428,1,319.285,350.47217
2429,0,404.8019,279.18356
2429,1,330.7936,361.21417
2430,0,405.99887,278.77847
2430,1,344.53522,370.64893
2431,0,404.4417,279.01443
2431,1,351.91833,375.67825
2432,0,405.18848,278.81284
2432,1,367.245,383.0862
2433,0,405.645,279.03702
2433,1,384.9185,387.17572
2434,0,406.70456,279.44928
2434,1,403.74448,388.65912
2435,0,407.9023,279.15527
2435,1,421.61664,387.8998
2436,0,410.1946,279.2395
2436,1,448.59692,381.95102
2437,0,412.5152,279.9746
2437,1,464.56723,375.81366
2438,0,415.04034,280.6048
2438,1,478.46426,369.89035
2439,0,419.09015,281.1694
2439,1,491.8429,361.47894
2440,0,423.43732,281.68484
2440,1,504.0759,353.60266
2441,0,426.62885,282.95523
2441,1,514.3204,345.92575
2442,0,431.42337,283.50397
2442,1,524.3329,338.525
2443,0,433.78284,283.60556
2443,1,528.8332,334.69342
2444,0,438.72403,283.42792
2444,1,536.45575,326.80832
2445,0,444.23868,282.7685
2445,1,544.40125,321.33038
2446,0,452.10342,281.20053
2446,1,554.66144,313.19647
2447,0,456.29224,281.0332
2447,1,560.7519,309.4629
2448,0,462.2509,280.8014
2448,1,565.79987,305.91165
2449,0,464.46426,279.8153
2449,1,568.3789,304.6803
2450,0,468.31638,278.78674
2450,1,573.58435,303.00333
2451,0,473.418,277.6431
2451,1,577.79205,303.01154
2452,0,478.0529,276.51193
2452,1,581.5782,303.37894
2453,0,482.0031,275.24088
2453,1,584.7107,305.4283
2454,0,487.09674,272.32422
2454,1,588.99817,309.1201
2455,0,490.65878,271.81125
2455,1,589.9019,312.17587
2456,0,492.40137,270.57172
2456,1,590.0675,316.85565
2457,0,494.74756,270.20282
2457,1,590.40356,320.479
2458,0,498.72482,268.84048
2458,1,589.99524,325.43222
2459,0,500.3641,266.91483
2459,1,588.12634,330.39255
2460,0,504.0548,264.56302
2460,1,582.9045,339.66672
2461,0,505.8796,264.08447
2461,1,577.82733,345.43613
2462,0,506.65952,263.03424
2462,1,572.10535,350.97937
2463,0,507.52448,263.04858
2463,1,568.39124,353.61844
2464,0,507.5256,262.48608
2464,1,560.7934,358.70096
2465,0,508.1784,262.19595
2465,1,551.6657,363.04428
2466,0,508.21368,262.37976
2466,1,542.6739,366.1451
2467,0,507.74628,262.5032
2467,1,532.4298,369.66318
2468,0,505.8125,263.4912
2468,1,516.2906,373.4855
2469,0,503.89285,265.28098
2469,1,505.9722,375.1892
2470,0,501.36554,266.89545
2470,1,495.57904,376.02136
2471,0,499.29178,268.04105
2471,1,484.95682,377.17075
2472,0,495.44257,270.4428
2472,1,475.14587,377.81683
2473,0,491.19376,271.9188
2473,1,464.9278,377.86914
2474,0,485.5843,273.21725
2474,1,454.8914,378.48956
2475,0,480.29932,274.9359
2475,1,445.352,379.4486
2476,0,478.66205,276.253
2476,1,441.3652,380.08154
2477,0,472.53674,277.15805
2477,1,432.66998,379.95657
2478,0,463.3147,279.12466
2478,1,420.84628,380.552
2479,0,456.797,280.80795
2479,1,413.43216,381.64093
2480,0,450.09845,281.79208
2480,1,406.17694,382.45215
2481,0,442.78525,281.95508
2481,1,400.4606,382.80478
2482,0,435.09064,281.83334
2482,1,393.58496,383.2404
2483,0,427.56747,282.06058
2483,1,387.9948,384.28647
2484,0,420.75043,280.72476
2484,1,382.4172,384.49023
2485,0,417.03146,279.68387
2485,1,380.7636,384.27203
2486,0,410.27368,278.7
2486,1,376.30197,384.15256
2487,0,401.60132,277.15985
2487,1,371.76904,383.78696
2488,0,395.21814,275.88342
2488,1,368.41428,383.16693
2489,0,390.51694,273.0308
2489,1,365.2734,381.1168
2490,0,387.88077,272.3113
2490,1,363.8301,380.78983
2491,0,382.98724,270.1162
2491,1,361.8809,379.75253
2492,0,379.93625,267.5519
2492,1,360.24957,377.9736
2493,0,372.7535,265.0443
2493,1,355.59424,375.53662
2494,0,369.8476,264.32602
2494,1,354.85452,374.46033
2495,0,366.99136,263.25107
2495,1,352.70862,372.6783
2496,0,366.61414,262.26294
2496,1,352.05142,371.62378
2497,0,365.01608,262.41635
2497,1,350.40048,371.76276
2498,0,364.02182,261.95935
2498,1,349.0069,371.103
2499,0,363.3732,261.2295
2499,1,347.4344,370.55164
2500,0,363.8545,261.527
2500,1,346.69763,370.46628
2501,0,365.8211,261.7797
2501,1,345.94833,370.98593
2502,0,367.169,262.38705
2502,1,345.60782,371.5196
2503,0,368.5298,263.88925
2503,1,344.56534,372.1966
2504,0,372.07367,264.95764
2504,1,343.43375,372.8253
2505,0,373.74875,266.208
2505,1,343.7332,373.05078
2506,0,378.8154,268.5557
2506,1,344.5027,374.40988
2507,0,383.46805,270.33423
2507,1,345.1519,374.85724
2508,0,388.55832,273.12305
2508,1,346.54236,375.61316
2509,0,395.24936,274.5296
2509,1,348.13586,376.2028
2510,0,398.66107,277.20093
2510,1,350.3078,375.8407
2511,0,402.14243,277.2636
2511,1,351.93588,376.03772
2512,0,407.57748,278.9147
2512,1,354.69208,376.6335
2513,0,416.94556,280.22928
2513,1,360.31824,376.34244
2514,0,423.04916,280.73633
2514,1,366.7827,376.11533
2515,0,428.9736,280.6822
2515,1,372.01202,375.7281
2516,0,432.4016,281.21768
2516,1,375.01572,375.8406
2517,0,438.63983,282.03696
2517,1,381.66956,376.29883
2518,0,445.4734,281.84753
2518,1,388.94345,376.82812
2519,0,451.79282,280.63513
2519,1,397.18182,376.5603
2520,0,461.5414,279.11676
2520,1,409.80008,377.63388
2521,0,466.55975,278.329
2521,1,418.96832,377.80627
2522,0,472.46146,277.38617
2522,1,429.03006,378.37704
2523,0,475.0285,276.73105
2523,1,434.98227,378.49387
2524,0,479.4966,275.54474
2524,1,445.31555,379.55917
2525,0,484.60022,274.7047
2525,1,457.08206,380.2506
2526,0,488.7881,272.7431
2526,1,468.7536,380.19836
2527,0,492.188,271.55505
2527,1,480.21637,379.71207
2528,0,496.74805,269.43417
2528,1,498.34808,378.4093
2529,0,499.21863,268.7377
2529,1,510.07843,376.9336
2530,0,500.32983,267.9564
2530,1,521.5836,374.02505
2531,0,502.00137,266.98465
2531,1,533.53735,370.36816
2532,0,502.7689,265.86682
2532,1,544.09204,366.22845
2533,0,502.91086,265.68103
2533,1,553.68646,361.59738
2534,0,503.15686,265.4604
2534,1,562.92224,356.3259
2535,0,502.78827,265.9933
2535,1,567.87915,353.0255
2536,0,501.7001,266.13693
2536,1,574.0352,346.80215
2537,0,500.52423,266.57913
2537,1,582.9662,336.41766
2538,0,500.40408,267.38513
2538,1,587.6519,330.71555
2539,0,498.7848,267.8031
2539,1,590.411,324.5821
2540,0,496.50616,269.0308
2540,1,592.3943,317.85095
2541,0,493.97702,270.04123
2541,1,592.34314,315.5283
2542,0,492.61664,270.6907
2542,1,592.3625,310.69617
2543,0,489.51996,271.98138
2543,1,591.6752,305.91705
2544,0,487.64758,273.26892
2544,1,590.5803,302.81128
2545,0,483.22693,274.6388
2545,1,588.62915,299.62695
2546,0,479.31268,275.7163
2546,1,584.47614,298.15515
2547,0,476.27472,277.18732
2547,1,581.5316,298.4879
2548,0,471.97064,277.94012
2548,1,578.4883,299.50845
2549,0,469.7817,278.22662
2549,1,575.52673,300.52914
2550,0,465.19284,279.6338
2550,1,570.7625,304.0226
2551,0,461.5193,279.21628
2551,1,566.017,307.23648
2552,0,457.96515,280.91473
2552,1,560.5612,311.8393
2553,0,450.83853,281.18845
2553,1,549.9715,321.01923
2554,0,446.59485,281.9943
2554,1,542.86176,328.29852
2555,0,442.0955,281.8902
2555,1,535.12274,337.18622
2556,0,438.6585,282.80295
2556,1,526.3186,345.505
2557,0,434.9438,282.17062
2557,1,515.6414,354.27313
2558,0,432.78442,281.61826
2558,1,509.52725,358.6666
2559,0,428.99506,281.59146
2559,1,498.85886,365.6277
2560,0,423.04092,281.86526
2560,1,476.7458,376.62802
2561,0,421.30188,280.8151
2561,1,462.53992,381.91748
2562,0,419.38818,280.22748
2562,1,445.2524,387.30173
2563,0,417.69055,280.55112
2563,1,427.40067,389.97937
2564,0,415.4768,279.6795
2564,1,408.82715,389.62268
2565,0,414.8729,280.0848
2565,1,392.67395,388.13834
2566,0,413.10052,280.09784
2566,1,374.7021,383.65396
2567,0,413.0991,280.65747
2567,1,366.37183,380.58115
2568,0,413.1464,280.0575
2568,1,351.42484,373.4815
2569,0,411.94434,279.35416
2569,1,337.5288,363.71448
2570,0,410.8193,279.9739
2570,1,326.66672,353.76422
2571,0,410.38266,279.16486
2571,1,313.5016,336.78656
2572,0,408.68005,278.8225
2572,1,307.88956,326.80957
2573,0,407.85388,279.44565
2573,1,301.32043,316.70544
2574,0,407.90033,278.38083
2574,1,298.45776,306.88248
2575,0,407.30652,278.94614
2575,1,296.80682,303.1812
2576,0,407.03244,279.22836
2576,1,295.8183,294.92258
2577,0,406.96548,278.66367
2577,1,294.33496,287.36588
2578,0,406.7932,278.59103
2578,1,293.96924,281.29932
2579,0,407.09985,278.67435
2579,1,293.53723,273.2229
2580,0,406.85553,278.5309
2580,1,293.8894,270.83527
2581,0,407.45935,278.70706
2581,1,294.4917,268.08322
2582,0,407.79102,278.46652
2582,1,295.32895,267.66516
2583,0,408.19705,278.82565
2583,1,296.11075,267.5658
2584,0,408.74075,279.6699
2584,1,297.2275,267.3728
2585,0,409.83923,280.10257
2585,1,298.31714,270.43335
2586,0,411.28723,279.63712
2586,1,299.9019,272.86047
2587,0,414.33896,280.6294
2587,1,302.83804,279.4153
2588,0,416.0736,280.88324
2588,1,304.0847,285.72345
2589,0,419.48218,280.91528
2589,1,307.51352,292.52963
2590,0,421.59637,281.10297
2590,1,308.64368,296.77692
2591,0,423.30823,281.8752
2591,1,313.5802,309.59488
2592,0,425.59595,282.6424
2592,1,319.5656,319.05304
2593,0,427.1025,283.29065
2593,1,325.20645,329.9968
2594,0,429.01007,283.2536
2594,1,333.3736,340.58273
2595,0,431.25235,283.024
2595,1,343.0042,351.5029
2596,0,433.28632,283.28387
2596,1,354.24493,361.46695
2597,0,435.27884,283.16296
2597,1,368.311,372.01788
2598,0,437.0053,283.81586
2598,1,383.2509,379.82062
2599,0,437.50958,283.9163
2599,1,400.75876,386.4832
2600,0,436.36423,283.03098
2600,1,408.95282,388.95697
2601,0,437.98672,282.9532
2601,1,427.62128,392.42337
2602,0,439.6364,282.9296
2602,1,447.01334,392.2852
2603,0,440.5338,283.65836
2603,1,464.47107,388.97293
2604,0,442.91956,282.492
2604,1,490.51144,380.1882
2605,0,444.68298,282.2235
2605,1,505.88162,371.2363
2606,0,445.15207,282.1126
2606,1,519.2269,362.5556
2607,0,446.41306,282.16397
2607,1,525.8235,356.44467
2608,0,449.3376,282.1353
2608,1,535.1508,346.56848
2609,0,451.23624,281.4652
2609,1,544.7094,336.58945
2610,0,455.24557,280.78183
2610,1,555.7023,320.69904
2611,0,458.5252,281.0643
2611,1,561.9751,310.72452
2612,0,459.1051,280.4133
2612,1,566.0252,300.37146
2613,0,460.78156,280.5273
2613,1,567.8049,296.18448
2614,0,464.41367,279.8191
2614,1,571.9195,289.04138
2615,0,465.95538,278.81836
2615,1,574.85785,282.7151
2616,0,467.89285,278.8306
2616,1,576.6481,277.7809
2617,0,470.04672,277.94916
2617,1,579.1002,273.44128
2618,0,473.71176,277.49216
2618,1,582.4861,270.63986
2619,0,475.586,277.5506
2619,1,583.3059,269.3238
2620,0,476.77283,277.39865
2620,1,585.22876,269.24298
2621,0,478.8392,276.81525
2621,1,586.6635,270.18628
2622,0,479.28845,275.61096
2622,1,587.56354,272.39056
2623,0,479.45926,275.9241
2623,1,588.3425,275.72174
2624,0,479.88586,275.13266
2624,1,589.23413,280.57556
2625,0,479.99936,274.50098
2625,1,589.33105,285.69452
2626,0,480.09747,274.61887
2626,1,588.2729,292.67682
2627,0,482.09427,274.91656
2627,1,586.46265,300.5239
2628,0,480.7951,275.75177
2628,1,583.85297,309.17908
2629,0,481.30554,275.3828
